,Airline Name,Overall_Rating,Review_Title,Seat Type,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Value For Money,Recommended,Review_Subjectivity,Review_Polarity,Review_Sentiment_Score
193,Aegean Airlines,9,"""very pleased with the crew and the service""",Economy Class,4.0,5.0,5.0,5.0,5.0,1,0.4605681818181818,0.2807954545454546,1
194,Aer Lingus,3,"""Worst lack of care""",Economy Class,4.0,4.0,3.0,1.0,3.0,0,0.3241379310344827,-0.03362068965517241,-1
195,Aer Lingus,1,"""its service with a shrug""",Economy Class,1.0,4.0,1.0,3.0,2.0,0,0.5041666666666668,0.24583333333333335,1
196,Aer Lingus,1,"""Very efficient, pleasant staff""",Economy Class,3.0,5.0,5.0,5.0,5.0,1,0.5038888888888889,0.23777777777777778,1
197,Aer Lingus,3,"""delayed by more than an hour""",Economy Class,2.0,2.0,2.0,4.0,1.0,0,0.24583333333333332,0.08958333333333333,1
198,Aer Lingus,2,"""inefficient with their check in""",Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.29375,-0.05625,-1
199,Aer Lingus,1,"""will never fly with them again""",Economy Class,2.0,2.0,1.0,1.0,1.0,0,0.5571428571428572,-0.203125,-1
200,Aer Lingus,1,"""they tell us flight closed""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.40793650793650793,-0.11420634920634923,-1
201,Aer Lingus,2,"""staff are very rude and unprofessional""",Economy Class,2.0,4.0,4.0,1.0,3.0,0,0.6042890442890443,-0.19107226107226108,-1
202,Aer Lingus,1,"""a sad excuse for an airline""",Economy Class,3.0,4.0,2.0,1.0,1.0,0,0.49695767195767204,-0.1599206349206349,-1
203,Aer Lingus,1,"""Easily one of the worst airlines""",Economy Class,2.0,2.0,1.0,3.0,3.0,0,0.5216666666666667,0.02958333333333333,1
204,Aer Lingus,1,"""This airline is a joke""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.5,0.030000000000000006,1
205,Aer Lingus,1,"""involuntarily denied boarding""",Economy Class,1.0,5.0,2.0,1.0,1.0,0,0.24861111111111112,0.016666666666666666,1
206,Aer Lingus,9,"""Very positive experience""",Economy Class,4.0,5.0,2.0,4.0,5.0,1,0.6273863636363637,0.3697443181818182,1
207,Aer Lingus,1,"""customer service is non existent""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.546054292929293,0.16235795454545454,1
208,Aer Lingus,1,"""not had a refund 18 months later""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.35883838383838385,-0.009848484848484848,-1
209,Aer Lingus,1,"""ashamed and embarrassed""",Economy Class,3.0,5.0,5.0,1.0,1.0,0,0.4403846153846154,-0.125,-1
210,Aer Lingus,1,"""Lost luggage nightmare""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.6283333333333334,-0.19416666666666665,-1
211,Aer Lingus,7,"""would certainly use them again""",Economy Class,5.0,4.0,3.0,5.0,4.0,1,0.5092920804685511,0.15214317545199896,1
212,Aer Lingus,2,"""Never again will I fly Aer Lingus""",Economy Class,3.0,4.0,4.0,3.0,2.0,0,0.49469696969696986,0.17954545454545456,1
213,Aer Lingus,3,"""Aer Lingus the new Ryanair""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.5795506993006995,-0.11596780303030303,-1
214,Aer Lingus,1,"""didn't deliver what I paid for"" ",Economy Class,3.0,3.0,3.0,1.0,1.0,0,0.4,0.325,1
215,Aer Lingus,1,"""absence of an apology""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.5514880952380953,-0.09322916666666667,-1
216,Aer Lingus,7,"""have concerns over the baggage fees""",Economy Class,5.0,2.0,2.0,2.0,3.0,1,0.4307954545454545,0.05252367424242424,1
217,Aer Lingus,1,"""this airline is horrible""",Economy Class,2.0,1.0,1.0,1.0,1.0,0,0.4950320512820513,-0.1,-1
218,Aer Lingus,3,"""My flight was delayed by 3 hours""",Economy Class,4.0,5.0,1.0,4.0,4.0,0,0.9750000000000001,-0.9750000000000001,-1
219,Aer Lingus,2,"""over 12 hours of delay""",Economy Class,4.0,3.0,3.0,1.0,2.0,0,0.46303571428571433,0.08848214285714287,1
220,Aer Lingus,1,"""Amazing customer service""",Economy Class,5.0,5.0,2.0,5.0,5.0,1,0.71,0.43500000000000005,1
221,Aer Lingus,1,"""our luggage has not been located""",Economy Class,3.0,4.0,4.0,1.0,3.0,0,0.4213924963924964,-0.003363997113997124,-1
222,Aer Lingus,8,"""I am happy to spend money with them""",Economy Class,3.0,4.0,4.0,4.0,4.0,1,0.4868778280542986,0.34901960784313724,1
223,Aer Lingus,1,"""we are left to our own devices""",Economy Class,3.0,1.0,1.0,1.0,4.0,0,0.4798888888888888,0.17277777777777778,1
224,Aer Lingus,3,"""shoddy customer service""",Economy Class,3.0,1.0,1.0,3.0,2.0,0,0.4273989898989899,0.019602272727272715,1
225,Aer Lingus,3,"""I felt like I was in economy""",Economy Class,3.0,2.0,2.0,2.0,2.0,0,0.6570833333333335,-0.009583333333333343,-1
226,Aer Lingus,3,"""ground crew was rude beyond imagination""",Economy Class,2.0,3.0,2.0,1.0,2.0,0,0.5583333333333333,-0.013888888888888902,-1
227,Aer Lingus,1,"""complete rudeness in general""",Economy Class,2.0,1.0,1.0,1.0,1.0,0,0.5427777777777777,-0.14611111111111114,-1
228,Aer Lingus,1,"""Cabin crew and boarding team are not professional""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.3548701298701299,-0.014610389610389614,-1
229,Aer Lingus,1,"""Very pleasant staff""",Economy Class,2.0,5.0,2.0,5.0,5.0,1,0.75,0.5838095238095238,1
230,Aer Lingus,3,"""they've gone so downhill"" ",Economy Class,4.0,4.0,4.0,1.0,3.0,0,0.5007936507936508,-0.031448412698412684,-1
231,Aer Lingus,1,"""the online booking is a joke""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.3297619047619048,0.17857142857142858,1
232,Aer Lingus,9,"""announcement spoken too rapidly"" ",Economy Class,5.0,4.0,3.0,5.0,5.0,1,0.4716666666666667,0.06791666666666665,1
233,Aer Lingus,1,"""No value in this airline""",Economy Class,1.0,5.0,1.0,1.0,1.0,0,0.3388888888888889,-0.1166666666666667,-1
234,Aer Lingus,1,"""Absolutely shocking service""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.4239197530864197,0.12916666666666668,1
235,Aer Lingus,2,"""Scam airline""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.36583333333333334,0.007499999999999995,1
236,Aer Lingus,1,"""I will never fly Aer Lingus again""",Economy Class,2.0,1.0,1.0,1.0,1.0,0,0.35833333333333334,-0.10499999999999998,-1
237,Aer Lingus,6,"""a low-cost basic experience""",Economy Class,4.0,2.0,1.0,3.0,3.0,0,0.557938596491228,0.12390350877192984,1
238,Aer Lingus,6,"""FAs were helpful but firm""",Economy Class,1.0,3.0,1.0,3.0,4.0,1,0.3242424242424242,-0.10454545454545455,-1
239,Aer Lingus,1,"""So unprofessional and unethical""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.43571428571428567,-0.007142857142857141,-1
240,Aer Lingus,1,"""shockingly bad customer service""",Economy Class,2.0,1.0,1.0,1.0,1.0,0,0.371875,-0.0798611111111111,-1
241,Aer Lingus,4,"""notorious for losing people’s luggage""",Economy Class,4.0,4.0,4.0,3.0,4.0,0,0.39,-0.18666666666666668,-1
242,Aer Lingus,1,"""Never fly with Aer Lingus""",Economy Class,2.0,1.0,2.0,1.0,1.0,0,0.5423160173160173,-0.12218614718614719,-1
243,Aer Lingus,1,"""I don't have my luggage""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.5675,-0.20666666666666664,-1
244,Aer Lingus,1,"""still haven't received the refund""",Economy Class,1.0,2.0,2.0,1.0,1.0,0,0.29995670995671,0.01854256854256854,1
245,Aer Lingus,2,"""Wouldn't fly them again""",Economy Class,2.0,2.0,2.0,1.0,2.0,0,0.48662232504337766,0.03650038557933294,1
246,Aer Lingus,1,"""couldn’t care less about customers""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.13333333333333336,-0.09333333333333334,-1
247,Aer Lingus,1,"""avoid Aer Lingus at all costs""",Economy Class,1.0,2.0,2.0,1.0,1.0,0,0.5628395061728395,-0.017037037037037035,-1
248,Aer Lingus,3,"""Flight was delayed multiple times""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.39999999999999997,0.060714285714285714,1
249,Aer Lingus,2,"""Uncomfortable seats with very small leg room""",Economy Class,1.0,3.0,1.0,1.0,1.0,0,0.42400000000000004,-0.215,-1
250,Aer Lingus,1,"""refused to issue a refund""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,1.0,-1.0,-1
251,Aer Lingus,3,"""cabin crew are just awful""",Economy Class,4.0,1.0,1.0,3.0,3.0,0,0.5719345238095238,-0.16264136904761908,-1
252,Aer Lingus,1,"""telling me I would be fully reimbursed""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.5431818181818182,-0.08409090909090909,-1
253,Aer Lingus,2,"""disgusted with this airline""",Economy Class,3.0,2.0,2.0,1.0,1.0,0,0.78,-0.24166666666666664,-1
254,Aer Lingus,1,"""Absolutely disgusting airline""",Economy Class,1.0,1.0,1.0,1.0,2.0,0,0.7375,-0.3125,-1
255,Aer Lingus,1,"""doesn't give a damn about customers""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.40503663003663,-0.04871794871794872,-1
256,Aer Lingus,1,"""nothing like the old Aer Lingus I loved flying""",Economy Class,4.0,4.0,2.0,2.0,3.0,0,0.4433135704874836,0.13563899868247692,1
257,Aer Lingus,2,"""pay for drinks on transatlantic flight""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.9,-0.825,-1
258,Aer Lingus,1,"""Terrible airline and service"" ",Economy Class,3.0,1.0,1.0,4.0,2.0,0,0.8333333333333334,-0.2333333333333333,-1
259,Aer Lingus,1,"""customer service is trash""",Economy Class,2.0,3.0,2.0,1.0,1.0,0,0.3854166666666667,0.06874999999999999,1
260,Aer Lingus,1,"""avoid at any cost""",Economy Class,1.0,3.0,1.0,1.0,1.0,0,0.42000000000000004,-0.11968749999999999,-1
261,Aer Lingus,1,"""I have not received any refund""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.2555555555555556,-0.05000000000000001,-1
262,Aer Lingus,1,"""terrible customer service""",Economy Class,1.0,3.0,3.0,1.0,1.0,0,0.6222222222222222,0.1314814814814815,1
263,Aer Lingus,5,"""don't get how much the quality of service differs""",Economy Class,3.0,1.0,1.0,2.0,1.0,0,0.51875,0.22083333333333333,1
264,Aer Lingus,1,"""lack of customer support""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.58125,-0.225,-1
265,Aer Lingus,2,"""I would never use them again""",Economy Class,2.0,1.0,1.0,2.0,2.0,0,0.42444444444444446,-0.10611111111111111,-1
266,Aer Lingus,1,"""Worst customer service ever""",Economy Class,1.0,3.0,3.0,1.0,1.0,0,0.5625,-0.19861111111111107,-1
267,Aer Lingus,1,"""Aer Lingus refuses to provide the voucher""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.49805555555555553,0.1373148148148148,1
268,Aer Lingus,4,"""Seats are too close together""",Economy Class,1.0,2.0,1.0,3.0,2.0,0,0.42948717948717946,-0.31522435897435896,-1
269,Aer Lingus,1,"""I'm not using this airline again""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.464102564102564,-0.004166666666666652,-1
270,Aer Lingus,1,"""left 9 hours in the airport""",Economy Class,1.0,5.0,1.0,1.0,1.0,0,0.20277777777777778,-0.11111111111111112,-1
271,Aer Lingus,4,"""leaving their customers hungry""",Economy Class,2.0,2.0,1.0,2.0,2.0,0,0.4353174603174604,0.03273809523809524,1
272,Aer Lingus,1,"""Aer Lingus has fallen a long long way""",Economy Class,1.0,1.0,1.0,1.0,2.0,0,0.5229166666666666,0.07594696969696968,1
273,Aer Lingus,1,"""I was denied the full refund""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.6075396825396825,-0.06527777777777778,-1
274,Aer Lingus,2,"""short staffed and unwilling to assist me""",Economy Class,2.0,2.0,2.0,1.0,2.0,0,0.3261904761904762,-0.07738095238095237,-1
275,Aer Lingus,6,"""there are some frills missing for a business class product""",Economy Class,4.0,4.0,3.0,3.0,4.0,1,0.5750000000000001,0.02410714285714285,1
276,Aer Lingus,1,"""my baggage was lost by the airline""",Economy Class,2.0,2.0,1.0,1.0,1.0,0,0.78125,-0.06,-1
277,Aer Lingus,9,"""best airline I’ve flown""",Economy Class,5.0,4.0,5.0,5.0,5.0,1,0.5205128205128206,0.13910256410256414,1
278,Aer Lingus,1,"""It was a nightmare""",Economy Class,1.0,3.0,2.0,1.0,1.0,0,0.5507936507936508,0.04781746031746033,1
279,Aer Lingus,2,"""Only 3 bathrooms worked""",Economy Class,3.0,5.0,3.0,4.0,2.0,0,0.6399999999999999,0.4,1
280,Aer Lingus,2,"""stranded in Europe for another day""",Economy Class,3.0,3.0,3.0,1.0,2.0,0,0.5865384615384616,-0.06506410256410255,-1
281,Aer Lingus,1,"""cabin crew were courteous and efficient""",Economy Class,5.0,5.0,5.0,3.0,5.0,1,0.6416666666666667,0.3666666666666667,1
282,Aer Lingus,2,"""left a very bad taste in my mouth""",Economy Class,1.0,1.0,2.0,1.0,2.0,0,0.5185897435897436,-0.008461538461538444,-1
283,Aer Lingus,6,"""no flight attendant is going to dictate to me""",Economy Class,3.0,3.0,3.0,2.0,2.0,0,0.44620404040404055,0.018454545454545453,1
284,Aer Lingus,1,"""charged me 100 dollars for a carry on""",Economy Class,2.0,3.0,3.0,1.0,2.0,0,0.225,-0.13999999999999999,-1
285,Aer Lingus,1,"""managed to lose 3 out of 4 of our luggage""",Economy Class,3.0,4.0,3.0,3.0,1.0,0,0.5356984126984127,0.03866666666666667,1
286,Aer Lingus,2,"""I will never get on this airline again""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.28763736263736267,0.06950549450549451,1
287,Aer Lingus,1,"""My experience has been disgraceful""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.41964882943143816,0.0394927536231884,1
288,Aer Lingus,1,"""Absolutely disastrous""",Economy Class,2.0,4.0,1.0,4.0,1.0,0,0.45499999999999996,0.0425,1
289,Aer Lingus,1,"""never recommend this airline""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.5995535714285715,-0.18973214285714285,-1
290,Aer Lingus,1,"""basic competence as an airline""",Economy Class,3.0,1.0,1.0,1.0,2.0,0,0.4256944444444444,-0.10972222222222222,-1
291,Aer Lingus,1,"""unsure if my kids will sit with me or my husband""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.55,0.2,1
292,Aer Lingus,1,"""change the ticket you have to pay the difference""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.3427777777777778,0.075,1
293,Aer Lingus,8,"""impressed with Aer Lingus on this occasion""",Economy Class,4.0,4.0,2.0,5.0,3.0,1,0.46685185185185185,0.15484126984126986,1
294,Aero VIP,9,"""the support was fantastic""",Economy Class,4.0,4.0,2.0,5.0,4.0,1,0.7444444444444445,0.4166666666666667,1
295,Aero VIP,9,"""pilot was very nice""",Economy Class,4.0,5.0,2.0,5.0,4.0,1,0.7877777777777778,0.306,1
296,Aero VIP,8,"""fun and unique retro-experience""",Economy Class,4.0,2.0,2.0,3.0,3.0,1,0.3333144368858655,0.08119803476946334,1
297,Aerocaribbean,8,Aerocaribbean customer review,Economy Class,3.0,3.0,2.0,1.0,4.0,1,0.5928571428571429,0.3142857142857143,1
298,Aerocaribbean,1,Aerocaribbean customer review,Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.5111111111111111,-0.06666666666666667,-1
299,Aerocaribbean,1,Aerocaribbean customer review,Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.42857142857142855,0.18928571428571428,1
300,Aeroflot Russian Airlines,1,"""travel to Russia to receive my refund""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.1875,-0.015625,-1
301,Aeroflot Russian Airlines,1,"""waiting for a refund for last 2.5 years""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.03333333333333333,0.0,0
302,Aeroflot Russian Airlines,5,"""felt very rushed and unpolished""",Economy Class,5.0,2.0,4.0,2.0,2.0,0,0.48052083333333334,0.20958333333333332,1
303,Aeroflot Russian Airlines,1,"""Best airline in Russia""",Economy Class,5.0,5.0,5.0,5.0,5.0,1,0.643452380952381,0.4851547619047619,1
304,Aeroflot Russian Airlines,1,"""cabin crew were outstanding""",Economy Class,4.0,5.0,4.0,5.0,4.0,1,0.6075,0.40750000000000003,1
305,Aeroflot Russian Airlines,2,"""the whole ticket was cancelled""",Economy Class,2.0,3.0,3.0,2.0,2.0,0,0.41874999999999996,-0.006250000000000001,-1
306,Aeroflot Russian Airlines,5,"""Overall, an okay experience""",Economy Class,3.0,3.0,3.0,3.0,3.0,1,0.56125,0.21041666666666664,1
307,Aeroflot Russian Airlines,7,"""professional and efficient crew""",Economy Class,1.0,4.0,4.0,3.0,4.0,1,0.5435369318181817,0.15459753787878788,1
308,Aeroflot Russian Airlines,2,"""lines in Moscow airport are long""",Economy Class,3.0,1.0,4.0,1.0,2.0,0,0.5303030303030304,0.02727272727272728,1
309,Aeroflot Russian Airlines,8,"""service was entirely satisfactory""",Economy Class,4.0,5.0,4.0,3.0,4.0,1,0.5447802197802198,0.17051282051282052,1
310,Aeroflot Russian Airlines,4,"""Horrible experience at Sheremetyevo Airport""",Economy Class,3.0,4.0,4.0,1.0,2.0,0,0.6792857142857142,-0.14214285714285713,-1
311,Aeroflot Russian Airlines,1,"""not provided me with a refund""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.0,0.0,0
312,Aeroflot Russian Airlines,1,"""I cannot use the e-voucher""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.25,0.15,1
313,Aeroflot Russian Airlines,1,"""refused to provide a compensation""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.4315656565656565,-0.01645622895622896,-1
314,Aeroflot Russian Airlines,1,"""denied boarding for no COVID test""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.0,0.0,0
315,Aeroflot Russian Airlines,1,"""almost 10 months to have my refund""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.29000000000000004,-0.07000000000000002,-1
316,Aeroflot Russian Airlines,1,"""The customer service was extremely poor""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.4357031857031857,0.00543900543900544,1
317,Aeroflot Russian Airlines,1,"""above and beyond any competition from other European carriers""",Economy Class,5.0,5.0,4.0,4.0,5.0,1,0.5537480063795852,0.3431419457735247,1
318,Aeroflot Russian Airlines,1,"""not refunding cancelled tickets""",Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.46875,-0.15625,-1
319,Aeroflot Russian Airlines,9,"""the soft product is amazing""",Economy Class,2.0,5.0,5.0,5.0,5.0,1,0.4929166666666667,0.21000000000000002,1
320,Aeroflot Russian Airlines,1,"""let registration for flight""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.41250000000000003,0.09166666666666667,1
321,Aeroflot Russian Airlines,1,"""keep saying my refund will be processed""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.3821428571428571,0.12499999999999999,1
322,Aeroflot Russian Airlines,1,"""refunded fully the ticket costs""",Economy Class,3.0,3.0,2.0,1.0,5.0,1,0.7515151515151516,0.21807359307359306,1
323,Aeroflot Russian Airlines,1,"""wait 3 years for a refund""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.4736652236652237,0.06150793650793652,1
324,Aeroflot Russian Airlines,1,"""Flight was officially canceled""",Economy Class,3.0,1.0,3.0,1.0,3.0,0,0.4549382716049383,-0.1594444444444444,-1
325,Aeroflot Russian Airlines,1,"""offer me to use a voucher""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.4333333333333333,-0.0023809523809523786,-1
326,Aeroflot Russian Airlines,8,"""I really liked the service""",Economy Class,5.0,5.0,4.0,5.0,5.0,1,0.6222222222222222,0.3962962962962963,1
327,Aeroflot Russian Airlines,2,"""They have a bad pillow""",Economy Class,3.0,4.0,1.0,1.0,1.0,0,0.646969696969697,-0.21590909090909083,-1
328,Aeroflot Russian Airlines,2,"""will never fly with them again""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.48024475524475524,0.03106060606060605,1
329,Aeroflot Russian Airlines,2,"""Stewardesses are good""",Economy Class,2.0,4.0,2.0,1.0,2.0,0,0.4846666666666667,-0.014000000000000035,-1
330,Aeroflot Russian Airlines,2,"""not very welcoming to me""",Economy Class,1.0,2.0,1.0,2.0,1.0,0,0.6092424242424241,-0.23506060606060605,-1
331,Aeroflot Russian Airlines,1,"""Fantastic customer services""",Economy Class,5.0,5.0,5.0,5.0,5.0,1,0.7185185185185184,0.3607407407407408,1
332,Aeroflot Russian Airlines,9,"""recommend them highly""",Economy Class,4.0,5.0,4.0,4.0,5.0,1,0.5618055555555556,0.29959325396825404,1
333,Aeroflot Russian Airlines,9,"""Cabin crews pleasant and working hard""",Economy Class,5.0,5.0,5.0,4.0,4.0,1,0.6971875,0.1984375,1
334,Aeroflot Russian Airlines,1,"""cannot thank you enough""",Economy Class,5.0,5.0,5.0,5.0,5.0,1,0.3666666666666667,0.16666666666666666,1
335,Aeroflot Russian Airlines,1,"""so unfriendly to me""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.4514285714285714,-0.2,-1
336,Aeroflot Russian Airlines,7,"""gave me value for money""",Economy Class,4.0,4.0,2.0,5.0,5.0,1,0.5709461127108186,0.09389997257644318,1
337,Aeroflot Russian Airlines,1,"""laptop backpack was too bulky""",Economy Class,3.0,2.0,2.0,1.0,3.0,0,0.5499999999999999,0.16726190476190475,1
338,Aeroflot Russian Airlines,2,"""bag being 3cm too large""",Economy Class,1.0,1.0,1.0,1.0,2.0,0,0.5142857142857142,-0.04285714285714286,-1
339,Aeroflot Russian Airlines,2,"""Not a single goodwill action""",Economy Class,3.0,1.0,2.0,2.0,4.0,0,0.28042328042328046,0.04047619047619047,1
340,Aeroflot Russian Airlines,1,"""I tried to change the meal""",Economy Class,3.0,2.0,1.0,1.0,3.0,0,0.5,0.0,0
341,Aeroflot Russian Airlines,2,"""suitcase was also broken""",Economy Class,3.0,3.0,3.0,1.0,1.0,0,0.37261904761904757,0.1005952380952381,1
342,Aeroflot Russian Airlines,6,"""smiling and attentive cabin crew""",Economy Class,3.0,4.0,2.0,3.0,4.0,1,0.6152083333333334,0.17364583333333333,1
343,Aeroflot Russian Airlines,1,"""not allowed to change seats""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.4561688311688311,0.11363636363636363,1
344,Aeroflot Russian Airlines,1,"""cancel my booking with a refund""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.578125,0.07281249999999999,1
